m_id,m_title,m_year,m_maturity,m_runtime,m_genre,m_synopsis,m_lead_cast,m_genres,m_mood,m_audio,m_subtitles,m_cast
80175798,The Irishman,2019.0,U/A 16+ ,3h 29m,Drama,Hit man Frank Sheeran looks back at the secrets he kept as a loyal member of the Bufalino crime family in this acclaimed film from Martin Scorsese.,"Robert De Niro,Al Pacino,Joe Pesci","['Crime Movies', 'Dramas', 'Movies Based on Books', 'US Movies']",['Gritty'],"['English - Audio Description,', 'English [Original],', 'Hindi']",['English'],"['Robert De Niro', 'Al Pacino', 'Joe Pesci', 'Harvey Keitel', 'Ray Romano', 'Bobby Cannavale', 'Anna Paquin', 'Stephen Graham', 'Stephanie Kurtzuba', 'Kathrine Narducci', 'Welker White', 'Jesse Plemons', 'Jack Huston', 'Domenick Lombardozzi', 'Louis Cancelmi', 'Paul Herman', 'Gary Basaraba', 'Marin Ireland', 'Sebastian Maniscalco', 'Steven Van Zandt']"
81623070,HELL DOGS - IN THE HOUSE OF BAMBOO -,2022.0,A ,2h 17m,Action,"Bent on revenge, a traumatized ex-police officer must infiltrate a yakuza organization by befriending one of the group's most unhinged members.","Junichi Okada,Kentaro Sakaguchi,Mayu Matsuoka","['Crime Movies', 'Dramas', 'Movies Based on Books', 'Action & Adventure Movies']","['Gritty,', 'Suspenseful']","['Japanese - Audio Description,', 'Japanese [Original]']","['English,', 'Japanese']","['Junichi Okada', 'Kentaro Sakaguchi', 'Mayu Matsuoka', 'Miyavi', 'Kazuki Kitamura', 'Shinobu Otake', 'Satoshi Kanada', 'Mai Kiryu', 'Arisa Nakajima', 'Kyoko', 'Yasumasa Oba', 'Mitsuo Yoshihara', 'Ukon Onoe', 'Mio Tanaka', 'Jun Murakami', 'Yoshi Sakou']"
81286570,How I Became a Gangster,2020.0,A ,2h 19m,Drama,"An ambitious gangster works his way up the ranks of Warsaw's criminal underworld, and ultimately takes his shot at the big time.","Marcin Kowalczyk,Tomasz Włosok,Natalia Szroeder","['Crime Movies', 'Dramas']","['Violent,', 'Gritty']","['English,', 'Polish - Audio Description,', 'Polish [Original]']","['English,', 'English,', 'Polish']","['Marcin Kowalczyk', 'Tomasz Włosok', 'Natalia Szroeder', 'Natalia Siwiec', 'Jan Frycz', 'Adam Woronowicz', 'Adam Bobik', 'Piotr Rogucki', 'Janusz Chabior', 'Marek Dyjak']"
81444818,The Pale Blue Eye,2022.0,U/A 16+ ,2h 10m,Drama,A retired detective recruits an astute West Point cadet named Edgar Allan Poe to help him solve a grisly murder mystery at the U.S. Military Academy.,"Christian Bale,Harry Melling,Gillian Anderson","['Crime Movies', 'Dramas', 'Thriller Movies', 'Mystery Movies', 'Movies Based on Books', 'Period Pieces', 'US Movies']","['Chilling,', 'Ominous,', 'Dark']","['English - Audio Description,', 'English [Original],', 'Hindi']",['English'],"['Christian Bale', 'Harry Melling', 'Gillian Anderson', 'Lucy Boynton', 'Charlotte Gainsbourg', 'Toby Jones', 'Harry Lawtey', 'Simon McBurney', 'Hadley Robinson', 'Timothy Spall', 'Robert Duvall']"
80121192,American Made,2017.0,A ,1h 55m,Action,The notorious real-life drug smuggler Barry Seal inspired this wild story of an airline pilot who decides he's willing to fly for the highest bidder.,"Tom Cruise,Domhnall Gleeson,Sarah Wright","['Crime Movies', 'Dramas', 'Comedy Movies', 'Movies Based on Real Life', 'Action & Adventure Movies', 'US Movies']","['Deadpan,', 'Exciting']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Tom Cruise', 'Domhnall Gleeson', 'Sarah Wright', 'Jesse Plemons', 'Caleb Landry Jones', 'Jayma Mays', 'Lola Kirke', 'Alejandro Edda', 'Jed Rees', 'Benito Martinez']"
70264888,Black Mirror,2011.0,A ,6 Seasons,Drama,"Twisted tales run wild in this mind-bending anthology series that reveals humanity's worst traits, greatest innovations and more.","Jesse Plemons,Cristin Milioti,Jimmi Simpson","['TV Dramas', 'Sci-Fi TV', 'US TV Shows', 'TV Thrillers']","['Mind-Bending,', 'Ominous']",[],[],"['Jesse Plemons', 'Cristin Milioti', 'Jimmi Simpson', 'Michaela Coel', 'Rosemarie DeWitt', 'Douglas Hodge', 'Andrea Riseborough', 'Brenna Harding', 'Owen Teague', 'Andrew Gower', 'Kiran Sonia Sawar', 'Georgina Campbell', 'Joe Cole', 'Maxine Peake', 'Jake Davies', 'Clint Dyer', 'Letitia Wright', 'Babs Olusanmokun', 'Bryce Dallas Howard', 'Alice Eve', 'Michael Kelly', 'Cherry Jones', 'Gugu Mbatha-Raw', 'Mackenzie Davis', 'Wyatt Russell', 'Benedict Wong', 'Kelly Macdonald', 'Faye Marsay', 'Madeline Brewer', 'Hannah John-Kamen', 'Malachi Kirby', 'Alex Lawther', 'Jerome Flynn', 'James Norton', 'Rory Kinnear', 'Lindsay Duncan', 'Daniel Kaluuya', 'Jessica Brown Findlay', 'Rupert Everett', 'Toby Kebbell', 'Jodie Whittaker', 'Hayley Atwell', 'Domhnall Gleeson', 'Lenora Crichlow', 'Michael Smiley', 'Daniel Rigby', 'Chloe Pirrie', 'Jason Flemyng', 'Jon Hamm', 'Oona Chaplin', 'Rafe Spall', 'Anthony Mackie', 'Yahya Abdul-Mateen II', 'Tammy Brown', 'Andrew Scott', 'Damson Idris', 'Topher Grace', 'Miley Cyrus', 'Madison Davenport', 'Angourie Rice', 'Annie Murphy', 'Salma Hayek', 'Samuel Blenkin', ""Myha'la"", 'Aaron Paul', 'Josh Hartnett', 'Kate Mara', 'Zazie Beetz', 'Clara Rugaard', 'Danny Ramirez', 'Anjana Vasan', 'Paapa Essiedu']"
80200571,The Highwaymen,2019.0,U/A 16+ ,2h 12m,Drama,Two steely former Texas Rangers are tasked with tracking and killing infamous criminals Bonnie and Clyde in this crime drama based on real events.,"Kevin Costner,Woody Harrelson,Kathy Bates","['Crime Movies', 'Dramas', 'Period Pieces', 'Movies Based on Real Life', 'US Movies']","['Gritty,', 'Dark,', 'Suspenseful']","['English - Audio Description,', 'English [Original]']","['English,', 'English']","['Kevin Costner', 'Woody Harrelson', 'Kathy Bates', 'John Carroll Lynch', 'Thomas Mann', 'Kim Dickens', 'W. Earl Brown', 'William Sadler']"
80234304,The Queen's Gambit,2020.0,A ,1 Season,Drama,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction.","Anya Taylor-Joy,Bill Camp,Marielle Heller","['TV Dramas', 'TV Shows Based on Books', 'US TV Shows', 'Social Issue TV Dramas']","['Cerebral,', 'Intimate,', 'Emotional']",[],[],"['Anya Taylor-Joy', 'Bill Camp', 'Marielle Heller', 'Thomas Brodie-Sangster', 'Moses Ingram', 'Harry Melling', 'Isla Johnston', 'Christiane Seidel', 'Rebecca Root', 'Chloe Pirrie', 'Jacob Fortune-Lloyd']"
81252991,John Was Trying to Contact Aliens,2020.0,U ,16m,Documentary,"A rural electronics whiz broadcasts radio signals into space and monitors for signs of aliens, but makes a more important connection here on Earth.",John Shepherd,"['Documentaries', 'LGBTQ Movies', 'Biographical Documentaries', 'US Movies']","['Understated,', 'Intimate,', 'Feel-Good']","['English - Audio Description,', 'English [Original]']",['English'],['John Shepherd']
81002747,Spider-Man: Into the Spider-Verse,2018.0,U/A 13+ ,1h 56m,Action,"After being bitten by a radioactive spider, Brooklyn teen Miles Morales gets a crash course in web-slinging from his alternate-dimension counterparts.","Shameik Moore,Jake Johnson,Hailee Steinfeld","['Sci-Fi Movies', 'Action & Adventure Movies', 'US Movies']","['Imaginative,', 'Suspenseful']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Shameik Moore', 'Jake Johnson', 'Hailee Steinfeld', 'Brian Tyree Henry', 'Luna Lauren Velez', 'Mahershala Ali', 'Lily Tomlin', 'Kathryn Hahn', 'Liev Schreiber', 'Kimiko Glenn', 'Nicolas Cage', 'John Mulaney']"
81489833,DC League of Super-Pets,2022.0,U/A 7+ ,1h 45m,Kids,"When a wicked guinea pig captures Superman, the hero's loyal Labrador recruits a crew of extraordinary shelter pets to save the day.","Dwayne Johnson,Kevin Hart,Kate McKinnon","['Family Features', 'Children & Family Movies', 'Comedy Movies', 'US Movies']",['Exciting'],"['English - Audio Description,', 'English [Original],', 'Hindi']",['English'],"['Dwayne Johnson', 'Kevin Hart', 'Kate McKinnon', 'John Krasinski', 'Vanessa Bayer', 'Natasha Lyonne', 'Diego Luna', 'Marc Maron', 'Keanu Reeves', 'Thomas Middleditch']"
80071348,Kung Fu Panda 3,2016.0,U/A 7+ ,1h 34m,Kids,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.","Jack Black,Bryan Cranston,Dustin Hoffman","['Family Features', 'Children & Family Movies', 'Comedy Movies', 'Martial Arts Movies', 'US Movies']","['Feel-Good,', 'Goofy,', 'Exciting']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Jack Black', 'Bryan Cranston', 'Dustin Hoffman', 'Angelina Jolie', 'J.K. Simmons', 'Seth Rogen', 'Lucy Liu', 'David Cross', 'Kate Hudson', 'James Hong', 'Randall Duk Kim', 'Jackie Chan']"
70155571,Ben 10,2005.0,U/A 7+ ,3 Seasons,Kids,"Thanks to a mysterious device known as the Omnitrix, mischievous youngster Ben Tennyson has the power to morph into an array of alien superheroes.","Tara Strong,Paul Eiding,Meagan Smith","[""Kids' TV"", 'TV Cartoons']","['Goofy,', 'Exciting']",[],[],"['Tara Strong', 'Paul Eiding', 'Meagan Smith', 'Dee Bradley Baker', 'Jim Ward', 'Steve Blum', 'Richard McGonagle', 'Fred Tatasciore']"
81278456,Jujutsu Kaisen,2020.0,U/A 16+ ,2 Seasons,Anime,"With his days numbered, high schooler Yuji decides to hunt down and consume the remaining 19 fingers of a deadly curse so it can die with him.","Junya Enoki,Yuma Uchida,Asami Seto","['Shounen Anime', 'Action Anime', 'Anime Series']","['Imaginative,', 'Dark,', 'Exciting']",[],[],"['Junya Enoki', 'Yuma Uchida', 'Asami Seto', 'Mikako Komatsu', 'Koki Uchiyama', 'Tomokazu Seki', 'Kenjiro Tsuda', 'Yuichi Nakamura', 'Junichi Suwabe', 'Takahiro Sakurai', 'Aya Endo', 'Anna Nagase', 'Takehito Koyasu', 'Nobunaga Shimazaki']"
81672085,Gran Turismo: Based on a True Story,2023.0,U/A 13+ ,2h 14m,Drama,Driven teenager Jann Mardenborough uses his video game skills to pursue a once-in-a-lifetime opportunity: becoming a pro racer. Based on a true story.,"David Harbour,Orlando Bloom,Archie Madekwe","['Sports Movies', 'Dramas', 'Movies Based on Real Life', 'Action & Adventure Movies', 'US Movies']",['Exciting'],"['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['David Harbour', 'Orlando Bloom', 'Archie Madekwe', 'Takehiro Hira', 'Darren Barnet', 'Geri Halliwell', 'Djimon Hounsou', 'Josha Stradowski']"
765912,Mission: Impossible,1996.0,U/A 16+ ,1h 50m,Action,"After his team is double-crossed, a spy races to find the mole who betrayed them and prevent a top-secret list from falling into the wrong hands.","Tom Cruise,Jon Voight,Emmanuelle Béart","['Action & Adventure Movies', 'Spy Movies', 'US Movies']",['Adrenaline Rush'],"['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Tom Cruise', 'Jon Voight', 'Emmanuelle Béart', 'Henry Czerny', 'Jean Reno', 'Ving Rhames', 'Kristin Scott Thomas', 'Vanessa Redgrave', 'Karel Dobrý', 'John McLaughlin']"
80236390,The Equalizer 2,2018.0,A ,2h,Action,Ex-DIA agent-turned-vigilante Robert McCall uses his deadly skills once again to avenge the death of a close friend and former colleague.,"Denzel Washington,Pedro Pascal,Ashton Sanders","['Crime Movies', 'Action & Adventure Movies', 'US Movies']","['Violent,', 'Dark']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Denzel Washington', 'Pedro Pascal', 'Ashton Sanders', 'Orson Bean', 'Bill Pullman', 'Melissa Leo', 'Jonathan Scarfe', 'Sakina Jaffrey']"
81332052,Inside Man,2022.0,U/A 16+ ,1 Season,Thriller,An American death row prisoner with a sideline in solving mysteries helps a young British journalist search for a friend who's suddenly disappeared.,"David Tennant,Dolly Wells,Stanley Tucci","['TV Dramas', 'TV Mysteries', 'Crime TV Shows', 'TV Thrillers']","['Psychological,', 'Dark,', 'Suspenseful']",[],[],"['David Tennant', 'Dolly Wells', 'Stanley Tucci', 'Lydia West', 'Lyndsey Marshal', 'Louis Oliver', 'Atkins Estimond', 'Dylan Baker']"
80125981,Fences,2016.0,U/A 16+ ,2h 19m,Drama,A once-promising baseball player who was denied a shot at the big leagues because of his race comes to terms with his life in 1950s Pittsburgh.,"Denzel Washington,Viola Davis,Stephen McKinley Henderson","['Dramas', 'US Movies']",['Emotional'],"['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Denzel Washington', 'Viola Davis', 'Stephen McKinley Henderson', 'Jovan Adepo', 'Russell Hornsby', 'Mykelti Williamson', 'Saniyya Sidney']"
70173048,Mission: Impossible - Ghost Protocol,2011.0,U/A 13+ ,2h 12m,Action,Superagent Ethan Hunt and his team take on another deadly mission to prove their innocence when they are framed for bombing the Kremlin.,"Tom Cruise,Jeremy Renner,Simon Pegg","['Action & Adventure Movies', 'Spy Movies', 'US Movies']","['Suspenseful,', 'Exciting']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Tom Cruise', 'Jeremy Renner', 'Simon Pegg', 'Paula Patton', 'Michael Nyqvist', 'Vladimir Mashkov', 'Josh Holloway', 'Anil Kapoor', 'Léa Seydoux']"
81489832,The Lost City,2022.0,U/A 13+ ,1h 52m,Action,A romance novelist lands on a jungle adventure with her cover model after she's abducted by an eccentric billionaire in search of a lost treasure.,"Sandra Bullock,Channing Tatum,Daniel Radcliffe","['Romantic Comedies', 'Comedy Movies', 'Romantic Movies', 'Action & Adventure Movies', 'US Movies']","['Exciting,', 'Romantic']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Sandra Bullock', 'Channing Tatum', 'Daniel Radcliffe', 'Brad Pitt', ""Da'Vine Joy Randolph"", 'Oscar Nuñez', 'Patti Harrison', 'Bowen Yang']"
60034553,Ella Enchanted,2004.0,U/A 7+ ,1h 36m,Comedy,"Burdened by her fairy godmother with a spell that forces her to obey every command, put-upon teen Ella sets out to break the curse and follow her dreams.","Anne Hathaway,Hugh Dancy,Cary Elwes","['Family Features', 'Children & Family Movies', 'Comedy Movies', 'Movies Based on Books', 'US Movies']",['Imaginative'],['English [Original]'],"['English,', 'Hindi']","['Anne Hathaway', 'Hugh Dancy', 'Cary Elwes', 'Aidan McArdle', 'Joanna Lumley', 'Lucy Punch', 'Jennifer Higham', 'Minnie Driver', 'Eric Idle', 'Steve Coogan', 'Jimi Mistry', 'Vivica A. Fox']"
80245121,White Fang,2018.0,U/A 7+ ,1h 27m,Kids,A loyal wolfdog's curiosity leads him on the adventure of a lifetime while serving a series of three distinctly different masters.,"Nick Offerman,Rashida Jones,Paul Giamatti","['Family Features', 'Children & Family Movies', 'Dramas', 'Movies Based on Books']","['Heartfelt,', 'Feel-Good']","['English - Audio Description,', 'English [Original],', 'Hindi']",['English'],"['Nick Offerman', 'Rashida Jones', 'Paul Giamatti', 'Eddie Spears', 'David Boat', 'Sean Kenin', 'Raquel Antonia', 'Daniel Hagen', 'Stephen Kramer Glickman', 'William Calvert', 'Jason Grasl', 'Armando Riesco']"
70037493,Kaal,2005.0,U/A 16+ ,2h 5m,Horror,"Trapped in a national park, a tiger expert and a group of hunters turn to an enigmatic local for help when they mysteriously begin to die one by one.","Ajay Devgn,Vivek Oberoi,John Abraham","['Hindi-Language Movies', 'Bollywood Movies', 'Horror Movies']","['Ominous,', 'Scary,', 'Dark']",['Hindi [Original]'],['English'],"['Ajay Devgn', 'Vivek Oberoi', 'John Abraham', 'Lara Dutta', 'Esha Deol', 'Vishal Malhotra', 'Kushal Punjabi', 'Vineet Sharma']"
81108751,Jurassic World Camp Cretaceous: Hidden Adventure,2022.0,U/A 7+ ,32m,Kids,"After a big storm, food is scarce — and hungry dinos are everywhere. It's up to you to help the Camp Fam survive in this thrilling interactive special.","Paul-Mikél Williams,Jenna Ortega,Bill Nye","[""Kids' TV"", 'Family Watch Together TV', 'TV Cartoons']","['Adrenaline Rush,', 'Exciting']","['English - Audio Description,', 'English [Original],', 'Hindi']",['English'],"['Paul-Mikél Williams', 'Jenna Ortega', 'Bill Nye', 'Sean Giambrone', 'Kausar Mohammed', 'Ryan Potter', 'Raini Rodriguez']"
80023612,Kong: King of the Apes,2016.0,U/A 7+ ,2 Seasons,Kids,"In 2050, an evil scientist is about to unleash an army of robotic dinosaurs. Now it's up to Kong and friends to fight back and save the day.","Lee Tockar,Sam Vincent,Alessandro Juliani","[""Kids' TV"", 'TV Cartoons']","['Imaginative,', 'Exciting']",[],[],"['Lee Tockar', 'Sam Vincent', 'Alessandro Juliani', 'Tabitha St. Germain', 'Kathleen Barr', 'Viv Leacock', 'Shannon Chan-Kent', 'Vincent Tong']"
80223368,Gigantosaurus,2019.0,U ,1 Season,Kids,"Four prehistoric friends go on an array of adventures while trying to unravel a mystery about a big, fierce creature. Based on Jonny Duddle's book.","Dylan Schombing,Áine Sunderland,Nahanni Mitchell","[""Kids' TV"", 'TV Shows Based on Books', 'TV Cartoons']",['Exciting'],[],[],"['Dylan Schombing', 'Áine Sunderland', 'Nahanni Mitchell', 'Nicholas Holmes', 'Asia Mattu']"
81599270,T-Rex Ranch,2021.0,U ,1 Season,Kids,The park rangers at T-Rex Ranch go on action-packed adventures to protect their dinosaur friends from the scheming Dino Master.,,"[""Kids' TV""]",[],[],[],[]
80225085,Fast & Furious Spy Racers,2019.0,U/A 7+ ,6 Seasons,Kids,A government agency recruits teen driver Tony Toretto and his thrill-seeking friends to infiltrate a criminal street racing circuit as undercover spies.,"Tyler Posey,Charlet Chung,Renée Elise Goldsberry","[""Kids' TV"", 'TV Cartoons']","['Adrenaline Rush,', 'Exciting']",[],[],"['Tyler Posey', 'Charlet Chung', 'Renée Elise Goldsberry', 'Jorge Diaz', 'Camille Ramsey', 'Luke Youngblood']"
80039394,Dragons: Race to the Edge,2015.0,U/A 7+ ,6 Seasons,Kids,"From the creators of ""How to Train Your Dragon"" comes a new series that takes Hiccup and Toothless to the edge of adventure.","Jay Baruchel,America Ferrera,Christopher Mintz-Plasse","[""Kids' TV"", 'Family Watch Together TV', 'TV Shows Based on Books', 'TV Cartoons']","['Imaginative,', 'Exciting']",[],[],"['Jay Baruchel', 'America Ferrera', 'Christopher Mintz-Plasse', 'Andree Vermeulen', 'Zack Pearlman', 'T.J. Miller']"
80049903,Dinotrux,2015.0,U/A 7+ ,5 Seasons,Kids,"Half dinosaur, half construction truck, full-on fun! Watch giant Ty Rux, his little buddy Revvit and the crew come face-to-face with evil D-Structs.","Andrew Francis,Richard Ian Cox,Ashleigh Ball","[""Kids' TV"", 'TV Shows Based on Books', 'TV Cartoons']","['Imaginative,', 'Exciting']",[],[],"['Andrew Francis', 'Richard Ian Cox', 'Ashleigh Ball', 'Matt Hill', 'Brian Drummond', 'Paul Dobson']"
80033394,Minions,2015.0,U/A 7+ ,1h 30m,Kids,"Travel back in time with Kevin, Stuart and Bob in this prequel that follows the Minions as they try to win the favor of supervillain Scarlet Overkill.","Sandra Bullock,Jon Hamm,Michael Keaton","['Family Features', 'Children & Family Movies', 'Comedy Movies', 'US Movies']","['Feel-Good,', 'Goofy,', 'Exciting']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'English,', 'Hindi']","['Sandra Bullock', 'Jon Hamm', 'Michael Keaton', 'Allison Janney', 'Steve Coogan', 'Jennifer Saunders', 'Geoffrey Rush', 'Pierre Coffin']"
